"Fecha";"Mercado";"Producto";"Precio"
"10-04-18";"Rosario";"Maiz";"U$S 185.52"
"11-04-18";"Rosario";"Maiz";"U$S 184.95"
"12-04-18";"Rosario";"Maiz";"U$S 186.54"
"13-04-18";"Rosario";"Maiz";"U$S 185.21"
"16-04-18";"Rosario";"Maiz";"U$S 184.47"
"17-04-18";"Rosario";"Maiz";"U$S 184.34"
"18-04-18";"Rosario";"Maiz";"U$S 184.26"
"19-04-18";"Rosario";"Maiz";"U$S 183.04"
"20-04-18";"Rosario";"Maiz";"U$S 183.26"
"23-04-18";"Rosario";"Maiz";"U$S 177.2"
"24-04-18";"Rosario";"Maiz";"U$S 179.17"
"25-04-18";"Rosario";"Maiz";"U$S 179.17"
"26-04-18";"Rosario";"Maiz";"U$S 177.13"
"27-04-18";"Rosario";"Maiz";"U$S 184.76"
"02-05-18";"Rosario";"Maiz";"U$S 177.16"
"03-05-18";"Rosario";"Maiz";"U$S 186.48"
"04-05-18";"Rosario";"Maiz";"U$S 183.03"
"07-05-18";"Rosario";"Maiz";"U$S 183.06"
"08-05-18";"Rosario";"Maiz";"U$S 191.71"
"09-05-18";"Rosario";"Maiz";"U$S 189.26"
"10-05-18";"Rosario";"Maiz";"U$S 179.58"
"11-05-18";"Rosario";"Maiz";"U$S 179.71"
"14-05-18";"Rosario";"Maiz";"U$S 176.07"
"15-05-18";"Rosario";"Maiz";"U$S 187.94"
"16-05-18";"Rosario";"Maiz";"U$S 181.56"
"17-05-18";"Rosario";"Maiz";"U$S 183.39"
"18-05-18";"Rosario";"Maiz";"U$S 185.43"
"21-05-18";"Rosario";"Maiz";"U$S 181.23"
"22-05-18";"Rosario";"Maiz";"U$S 184.93"
"23-05-18";"Rosario";"Maiz";"U$S 183.45"
"24-05-18";"Rosario";"Maiz";"U$S 175.61"
"28-05-18";"Rosario";"Maiz";"U$S 176.83"
"29-05-18";"Rosario";"Maiz";"U$S 175.12"
"30-05-18";"Rosario";"Maiz";"U$S 169.68"
"31-05-18";"Rosario";"Maiz";"U$S 172.28"
"01-06-18";"Rosario";"Maiz";"U$S 172.17"
"04-06-18";"Rosario";"Maiz";"U$S 166.2"
"05-06-18";"Rosario";"Maiz";"U$S 167.07"
"06-06-18";"Rosario";"Maiz";"U$S 167.47"
"07-06-18";"Rosario";"Maiz";"U$S 166.5"
"08-06-18";"Rosario";"Maiz";"U$S 164.95"
"11-06-18";"Rosario";"Maiz";"U$S 158.85"
"12-06-18";"Rosario";"Maiz";"U$S 165.44"
"13-06-18";"Rosario";"Maiz";"U$S 163.85"
"14-06-18";"Rosario";"Maiz";"U$S 172.31"
"15-06-18";"Rosario";"Maiz";"U$S 173.08"
"18-06-18";"Rosario";"Maiz";"U$S 168.65"
"19-06-18";"Rosario";"Maiz";"U$S 168.08"
"21-06-18";"Rosario";"Maiz";"U$S 155.64"
"22-06-18";"Rosario";"Maiz";"U$S 156.24"
"25-06-18";"Rosario";"Maiz";"U$S 153.93"
"26-06-18";"Rosario";"Maiz";"U$S 155.41"
"27-06-18";"Rosario";"Maiz";"U$S 154.15"
"28-06-18";"Rosario";"Maiz";"U$S 150.89"
"29-06-18";"Rosario";"Maiz";"U$S 149.05"
"02-07-18";"Rosario";"Maiz";"U$S 148.7"
"03-07-18";"Rosario";"Maiz";"U$S 150.54"
"04-07-18";"Rosario";"Maiz";"U$S 149.63"
"05-07-18";"Rosario";"Maiz";"U$S 150.09"
"06-07-18";"Rosario";"Maiz";"U$S 151.52"
"10-07-18";"Rosario";"Maiz";"U$S 151.99"
"11-07-18";"Rosario";"Maiz";"U$S 150.78"
"12-07-18";"Rosario";"Maiz";"U$S 152.41"
"13-07-18";"Rosario";"Maiz";"U$S 152.15"
"16-07-18";"Rosario";"Maiz";"U$S 151.68"
"17-07-18";"Rosario";"Maiz";"U$S 152.45"
"18-07-18";"Rosario";"Maiz";"U$S 154"
"19-07-18";"Rosario";"Maiz";"U$S 154.9"
"20-07-18";"Rosario";"Maiz";"U$S 159.17"
"23-07-18";"Rosario";"Maiz";"U$S 158.94"
"24-07-18";"Rosario";"Maiz";"U$S 160.48"
"25-07-18";"Rosario";"Maiz";"U$S 160.64"
"26-07-18";"Rosario";"Maiz";"U$S 161.44"
"27-07-18";"Rosario";"Maiz";"U$S 162.85"
"30-07-18";"Rosario";"Maiz";"U$S 165.11"
"31-07-18";"Rosario";"Maiz";"U$S 164.17"
"01-08-18";"Rosario";"Maiz";"U$S 166"
"02-08-18";"Rosario";"Maiz";"U$S 164.54"
"03-08-18";"Rosario";"Maiz";"U$S 164.53"
"06-08-18";"Rosario";"Maiz";"U$S 163.06"
"07-08-18";"Rosario";"Maiz";"U$S 160.61"
"08-08-18";"Rosario";"Maiz";"U$S 161.3"
"09-08-18";"Rosario";"Maiz";"U$S 156.53"
"10-08-18";"Rosario";"Maiz";"U$S 152.14"
"13-08-18";"Rosario";"Maiz";"U$S 149.71"
"14-08-18";"Rosario";"Maiz";"U$S 151.64"
"15-08-18";"Rosario";"Maiz";"U$S 153.67"
"16-08-18";"Rosario";"Maiz";"U$S 154.16"
"18-08-18";"Rosario";"Maiz";"U$S 155.11"
"21-08-18";"Rosario";"Maiz";"U$S 153.5"
"22-08-18";"Rosario";"Maiz";"U$S 152.07"
"23-08-18";"Rosario";"Maiz";"U$S 150.87"
"24-08-18";"Rosario";"Maiz";"U$S 149.56"
"27-08-18";"Rosario";"Maiz";"U$S 146.77"
"29-08-18";"Rosario";"Maiz";"U$S 141.76"
"30-08-18";"Rosario";"Maiz";"U$S 143.62"
"31-08-18";"Rosario";"Maiz";"U$S 135.69"
"04-09-18";"Rosario";"Maiz";"U$S 128.6"
"05-09-18";"Rosario";"Maiz";"U$S 128.6"
"06-09-18";"Rosario";"Maiz";"U$S 133.87"
"07-09-18";"Rosario";"Maiz";"U$S 136.52"
"10-09-18";"Rosario";"Maiz";"U$S 136.44"
"11-09-18";"Rosario";"Maiz";"U$S 136.53"
"12-09-18";"Rosario";"Maiz";"U$S 134.38"
"13-09-18";"Rosario";"Maiz";"U$S 133.75"
"14-09-18";"Rosario";"Maiz";"U$S 135.27"
"17-09-18";"Rosario";"Maiz";"U$S 132.81"
"18-09-18";"Rosario";"Maiz";"U$S 134.15"
"19-09-18";"Rosario";"Maiz";"U$S 135.17"
"20-09-18";"Rosario";"Maiz";"U$S 137.43"
"21-09-18";"Rosario";"Maiz";"U$S 133.51"
"24-09-18";"Rosario";"Maiz";"U$S 136.73"
"25-09-18";"Rosario";"Maiz";"U$S 136.48"
"26-09-18";"Rosario";"Maiz";"U$S 137.63"
"27-09-18";"Rosario";"Maiz";"U$S 137.53"
"28-09-18";"Rosario";"Maiz";"U$S 136.97"
"01-10-18";"Rosario";"Maiz";"U$S 139.39"
"02-10-18";"Rosario";"Maiz";"U$S 138.06"
"03-10-18";"Rosario";"Maiz";"U$S 135.85"
"04-10-18";"Rosario";"Maiz";"U$S 136.55"
"05-10-18";"Rosario";"Maiz";"U$S 136.63"
"08-10-18";"Rosario";"Maiz";"U$S 136.29"
"09-10-18";"Rosario";"Maiz";"U$S 134.7"
"10-10-18";"Rosario";"Maiz";"U$S 133.96"
"11-10-18";"Rosario";"Maiz";"U$S 133.99"
"12-10-18";"Rosario";"Maiz";"U$S 130.61"
"16-10-18";"Rosario";"Maiz";"U$S 130.61"
"17-10-18";"Rosario";"Maiz";"U$S 134.33"
"18-10-18";"Rosario";"Maiz";"U$S 131.79"
"19-10-18";"Rosario";"Maiz";"U$S 132.18"
"23-10-18";"Rosario";"Maiz";"U$S 128.45"
"24-10-18";"Rosario";"Maiz";"U$S 127.3"
"25-10-18";"Rosario";"Maiz";"U$S 127.75"
"26-10-18";"Rosario";"Maiz";"U$S 128.66"
"29-10-18";"Rosario";"Maiz";"U$S 127.1"
"30-10-18";"Rosario";"Maiz";"U$S 127.49"
"31-10-18";"Rosario";"Maiz";"U$S 129.35"
"02-11-18";"Rosario";"Maiz";"U$S 132.43"
"05-11-18";"Rosario";"Maiz";"U$S 131.56"
"06-11-18";"Rosario";"Maiz";"U$S 131.84"
"07-11-18";"Rosario";"Maiz";"U$S 131.76"
"08-11-18";"Rosario";"Maiz";"U$S 132.68"
"09-11-18";"Rosario";"Maiz";"U$S 131.36"
"12-11-18";"Rosario";"Maiz";"U$S 130.97"
"13-11-18";"Rosario";"Maiz";"U$S 130.37"
"14-11-18";"Rosario";"Maiz";"U$S 131.75"
"15-11-18";"Rosario";"Maiz";"U$S 131.76"
"16-11-18";"Rosario";"Maiz";"U$S 132.2"
"20-11-18";"Rosario";"Maiz";"U$S 131.01"
"21-11-18";"Rosario";"Maiz";"U$S 130.74"
"22-11-18";"Rosario";"Maiz";"U$S 130.41"
"23-11-18";"Rosario";"Maiz";"U$S 127.66"
"26-11-18";"Rosario";"Maiz";"U$S 127.78"
"27-11-18";"Rosario";"Maiz";"U$S 131"
"28-11-18";"Rosario";"Maiz";"U$S 134.69"
"29-11-18";"Rosario";"Maiz";"U$S 136.53"
"30-11-18";"Rosario";"Maiz";"U$S 137.33"
"03-12-18";"Rosario";"Maiz";"U$S 141.37"
"04-12-18";"Rosario";"Maiz";"U$S 138.5"
"05-12-18";"Rosario";"Maiz";"U$S 141.52"
"06-12-18";"Rosario";"Maiz";"U$S 141.91"
"07-12-18";"Rosario";"Maiz";"U$S 143.05"
"10-12-18";"Rosario";"Maiz";"U$S 143.39"
"11-12-18";"Rosario";"Maiz";"U$S 144.67"
"12-12-18";"Rosario";"Maiz";"U$S 146.85"
"13-12-18";"Rosario";"Maiz";"U$S 148.03"
"14-12-18";"Rosario";"Maiz";"U$S 146.71"
"17-12-18";"Rosario";"Maiz";"U$S 146.37"
"18-12-18";"Rosario";"Maiz";"U$S 148.72"
"19-12-18";"Rosario";"Maiz";"U$S 148.55"
"20-12-18";"Rosario";"Maiz";"U$S 145.86"
"21-12-18";"Rosario";"Maiz";"U$S 144.83"
"26-12-18";"Rosario";"Maiz";"U$S 141.97"
"27-12-18";"Rosario";"Maiz";"U$S 143.47"
"28-12-18";"Rosario";"Maiz";"U$S 143.24"
"02-01-19";"Rosario";"Maiz";"U$S 145.82"
"03-01-19";"Rosario";"Maiz";"U$S 146.6"
"04-01-19";"Rosario";"Maiz";"U$S 145.84"
"07-01-19";"Rosario";"Maiz";"U$S 146.9"
"08-01-19";"Rosario";"Maiz";"U$S 147.61"
"09-01-19";"Rosario";"Maiz";"U$S 148.51"
"10-01-19";"Rosario";"Maiz";"U$S 149.68"
"11-01-19";"Rosario";"Maiz";"U$S 151.22"
"14-01-19";"Rosario";"Maiz";"U$S 151.22"
"15-01-19";"Rosario";"Maiz";"U$S 149.06"
"16-01-19";"Rosario";"Maiz";"U$S 144"
"17-01-19";"Rosario";"Maiz";"U$S 147.44"
"18-01-19";"Rosario";"Maiz";"U$S 147.95"
"21-01-19";"Rosario";"Maiz";"U$S 146.95"
"22-01-19";"Rosario";"Maiz";"U$S 147.35"
"23-01-19";"Rosario";"Maiz";"U$S 147.63"
"24-01-19";"Rosario";"Maiz";"U$S 149.73"
"25-01-19";"Rosario";"Maiz";"U$S 150.69"
"28-01-19";"Rosario";"Maiz";"U$S 150.2"
"29-01-19";"Rosario";"Maiz";"U$S 148.54"
"30-01-19";"Rosario";"Maiz";"U$S 151.16"
"31-01-19";"Rosario";"Maiz";"U$S 149.4"
"01-02-19";"Rosario";"Maiz";"U$S 149.31"
"04-02-19";"Rosario";"Maiz";"U$S 147.89"
"05-02-19";"Rosario";"Maiz";"U$S 144.89"
"06-02-19";"Rosario";"Maiz";"U$S 146.59"
"07-02-19";"Rosario";"Maiz";"U$S 147.54"
"11-02-19";"Rosario";"Maiz";"U$S 141.12"
"12-02-19";"Rosario";"Maiz";"U$S 138.49"
"13-02-19";"Rosario";"Maiz";"U$S 137.36"
"14-02-19";"Rosario";"Maiz";"U$S 138.93"
"15-02-19";"Rosario";"Maiz";"U$S 141.03"
"18-02-19";"Rosario";"Maiz";"U$S 138.41"
"19-02-19";"Rosario";"Maiz";"U$S 134.96"
"20-02-19";"Rosario";"Maiz";"U$S 136.63"
"21-02-19";"Rosario";"Maiz";"U$S 139.13"
"22-02-19";"Rosario";"Maiz";"U$S 138.32"
"25-02-19";"Rosario";"Maiz";"U$S 137.01"
"26-02-19";"Rosario";"Maiz";"U$S 139.7"
"27-02-19";"Rosario";"Maiz";"U$S 139.23"
"28-02-19";"Rosario";"Maiz";"U$S 134.36"
"01-03-19";"Rosario";"Maiz";"U$S 134.39"
"06-03-19";"Rosario";"Maiz";"U$S 134.97"
"07-03-19";"Rosario";"Maiz";"U$S 133.65"
"08-03-19";"Rosario";"Maiz";"U$S 135.44"
"11-03-19";"Rosario";"Maiz";"U$S 137.29"
"12-03-19";"Rosario";"Maiz";"U$S 138.55"
"13-03-19";"Rosario";"Maiz";"U$S 137.14"
"14-03-19";"Rosario";"Maiz";"U$S 135.52"
"15-03-19";"Rosario";"Maiz";"U$S 136.25"
"18-03-19";"Rosario";"Maiz";"U$S 135.75"
"19-03-19";"Rosario";"Maiz";"U$S 135.31"
"20-03-19";"Rosario";"Maiz";"U$S 137.09"
"21-03-19";"Rosario";"Maiz";"U$S 137.39"
"22-03-19";"Rosario";"Maiz";"U$S 139.23"
"25-03-19";"Rosario";"Maiz";"U$S 136.41"
"26-03-19";"Rosario";"Maiz";"U$S 136.02"
"27-03-19";"Rosario";"Maiz";"U$S 135.63"
"28-03-19";"Rosario";"Maiz";"U$S 134.31"
"29-03-19";"Rosario";"Maiz";"U$S 130.8"
"01-04-19";"Rosario";"Maiz";"U$S 132.29"
"03-04-19";"Rosario";"Maiz";"U$S 133.46"
"04-04-19";"Rosario";"Maiz";"U$S 136.97"
"05-04-19";"Rosario";"Maiz";"U$S 139.31"
"08-04-19";"Rosario";"Maiz";"U$S 136.38"
"09-04-19";"Rosario";"Maiz";"U$S 138.18"
"10-04-19";"Rosario";"Maiz";"U$S 134.62"
"12-04-19";"Rosario";"Maiz";"U$S 130.87"
"15-04-19";"Rosario";"Maiz";"U$S 132.63"
"16-04-19";"Rosario";"Maiz";"U$S 132.81"
"17-04-19";"Rosario";"Maiz";"U$S 133.65"
"22-04-19";"Rosario";"Maiz";"U$S 130.89"
"23-04-19";"Rosario";"Maiz";"U$S 130.66"
"24-04-19";"Rosario";"Maiz";"U$S 129.24"
"25-04-19";"Rosario";"Maiz";"U$S 133.18"
"26-04-19";"Rosario";"Maiz";"U$S 128.34"
"29-04-19";"Rosario";"Maiz";"U$S 130.63"
"30-04-19";"Rosario";"Maiz";"U$S 134.31"
"02-05-19";"Rosario";"Maiz";"U$S 135.94"
"03-05-19";"Rosario";"Maiz";"U$S 138.84"
"06-05-19";"Rosario";"Maiz";"U$S 134.15"
"07-05-19";"Rosario";"Maiz";"U$S 133.47"
"09-05-19";"Rosario";"Maiz";"U$S 132.27"
"10-05-19";"Rosario";"Maiz";"U$S 132.25"
"13-05-19";"Rosario";"Maiz";"U$S 135.92"
"15-05-19";"Rosario";"Maiz";"U$S 136.67"
"16-05-19";"Rosario";"Maiz";"U$S 139.54"
"17-05-19";"Rosario";"Maiz";"U$S 139.89"
"20-05-19";"Rosario";"Maiz";"U$S 143.62"
"21-05-19";"Rosario";"Maiz";"U$S 148.54"
"22-05-19";"Rosario";"Maiz";"U$S 147.66"
"23-05-19";"Rosario";"Maiz";"U$S 146.37"
"24-05-19";"Rosario";"Maiz";"U$S 151.72"
"27-05-19";"Rosario";"Maiz";"U$S 154.07"
"28-05-19";"Rosario";"Maiz";"U$S 156.19"
"29-05-19";"Rosario";"Maiz";"U$S 151.86"
"30-05-19";"Rosario";"Maiz";"U$S 153.09"
"31-05-19";"Rosario";"Maiz";"U$S 156.17"
"03-06-19";"Rosario";"Maiz";"U$S 155.56"
"04-06-19";"Rosario";"Maiz";"U$S 156.34"
"05-06-19";"Rosario";"Maiz";"U$S 153.67"
"06-06-19";"Rosario";"Maiz";"U$S 147.79"
"07-06-19";"Rosario";"Maiz";"U$S 148.05"
"10-06-19";"Rosario";"Maiz";"U$S 155.01"
"11-06-19";"Rosario";"Maiz";"U$S 155.7"
"12-06-19";"Rosario";"Maiz";"U$S 157.09"
"13-06-19";"Rosario";"Maiz";"U$S 160.25"
"14-06-19";"Rosario";"Maiz";"U$S 161.7"
"18-06-19";"Rosario";"Maiz";"U$S 163.29"
"19-06-19";"Rosario";"Maiz";"U$S 166.28"
"21-06-19";"Rosario";"Maiz";"U$S 167.8"
"24-06-19";"Rosario";"Maiz";"U$S 169.89"
"25-06-19";"Rosario";"Maiz";"U$S 169.18"
"26-06-19";"Rosario";"Maiz";"U$S 163.35"
"27-06-19";"Rosario";"Maiz";"U$S 159.25"
"01-07-19";"Rosario";"Maiz";"U$S 148.22"
"02-07-19";"Rosario";"Maiz";"U$S 150.47"
"03-07-19";"Rosario";"Maiz";"U$S 160.6"
"04-07-19";"Rosario";"Maiz";"U$S 161.33"
"05-07-19";"Rosario";"Maiz";"U$S 160.33"
"10-07-19";"Rosario";"Maiz";"U$S 152.56"
"11-07-19";"Rosario";"Maiz";"U$S 154.32"
"12-07-19";"Rosario";"Maiz";"U$S 156.01"
"15-07-19";"Rosario";"Maiz";"U$S 151.89"
"16-07-19";"Rosario";"Maiz";"U$S 143.23"
"17-07-19";"Rosario";"Maiz";"U$S 144.24"
"18-07-19";"Rosario";"Maiz";"U$S 142.05"
"19-07-19";"Rosario";"Maiz";"U$S 142.15"
"22-07-19";"Rosario";"Maiz";"U$S 141.34"
"24-07-19";"Rosario";"Maiz";"U$S 144.39"
"26-07-19";"Rosario";"Maiz";"U$S 143.02"
"30-07-19";"Rosario";"Maiz";"U$S 142.14"
"31-07-19";"Rosario";"Maiz";"U$S 139.29"
"01-08-19";"Rosario";"Maiz";"U$S 137.12"
"02-08-19";"Rosario";"Maiz";"U$S 131.47"
"05-08-19";"Rosario";"Maiz";"U$S 128.6"
"06-08-19";"Rosario";"Maiz";"U$S 128.7"
"07-08-19";"Rosario";"Maiz";"U$S 129.85"
"08-08-19";"Rosario";"Maiz";"U$S 129.41"
"09-08-19";"Rosario";"Maiz";"U$S 133.8"
"12-08-19";"Rosario";"Maiz";"U$S 113.21"
"13-08-19";"Rosario";"Maiz";"U$S 126.88"
"14-08-19";"Rosario";"Maiz";"U$S 124.5"
"16-08-19";"Rosario";"Maiz";"U$S 121.73"
"20-08-19";"Rosario";"Maiz";"U$S 121.46"
"21-08-19";"Rosario";"Maiz";"U$S 122.5"
"22-08-19";"Rosario";"Maiz";"U$S 123.54"
"23-08-19";"Rosario";"Maiz";"U$S 124.53"
"26-08-19";"Rosario";"Maiz";"U$S 162.05"
"27-08-19";"Rosario";"Maiz";"U$S 125.58"
"28-08-19";"Rosario";"Maiz";"U$S 125.56"
"30-08-19";"Rosario";"Maiz";"U$S 125.69"
"02-09-19";"Rosario";"Maiz";"U$S 119.64"
"03-09-19";"Rosario";"Maiz";"U$S 119.69"
"04-09-19";"Rosario";"Maiz";"U$S 122.68"
"05-09-19";"Rosario";"Maiz";"U$S 125.87"
"06-09-19";"Rosario";"Maiz";"U$S 124.69"
"09-09-19";"Rosario";"Maiz";"U$S 124.54"
"10-09-19";"Rosario";"Maiz";"U$S 126.58"
"11-09-19";"Rosario";"Maiz";"U$S 127.63"
"12-09-19";"Rosario";"Maiz";"U$S 129.05"
"13-09-19";"Rosario";"Maiz";"U$S 129.41"
"16-09-19";"Rosario";"Maiz";"U$S 130.12"
"17-09-19";"Rosario";"Maiz";"U$S 130.09"
"18-09-19";"Rosario";"Maiz";"U$S 129.33"
"19-09-19";"Rosario";"Maiz";"U$S 129.16"
"20-09-19";"Rosario";"Maiz";"U$S 129.87"
"23-09-19";"Rosario";"Maiz";"U$S 130.4"
"24-09-19";"Rosario";"Maiz";"U$S 129.07"
"25-09-19";"Rosario";"Maiz";"U$S 129.54"
"26-09-19";"Rosario";"Maiz";"U$S 127.95"
"27-09-19";"Rosario";"Maiz";"U$S 129.27"
"30-09-19";"Rosario";"Maiz";"U$S 129.54"
"01-10-19";"Rosario";"Maiz";"U$S 130.55"
"02-10-19";"Rosario";"Maiz";"U$S 130.58"
"03-10-19";"Rosario";"Maiz";"U$S 128.53"
"07-10-19";"Rosario";"Maiz";"U$S 129.24"
"08-10-19";"Rosario";"Maiz";"U$S 129.82"
"09-10-19";"Rosario";"Maiz";"U$S 130.54"
"10-10-19";"Rosario";"Maiz";"U$S 128.67"
"11-10-19";"Rosario";"Maiz";"U$S 130.92"
"15-10-19";"Rosario";"Maiz";"U$S 131.63"
"16-10-19";"Rosario";"Maiz";"U$S 134.54"
"17-10-19";"Rosario";"Maiz";"U$S 134.54"
"18-10-19";"Rosario";"Maiz";"U$S 134.53"
"21-10-19";"Rosario";"Maiz";"U$S 134.51"
"22-10-19";"Rosario";"Maiz";"U$S 134.53"
"23-10-19";"Rosario";"Maiz";"U$S 135.59"
"24-10-19";"Rosario";"Maiz";"U$S 134.9"
"25-10-19";"Rosario";"Maiz";"U$S 135.83"
"28-10-19";"Rosario";"Maiz";"U$S 134.57"
"29-10-19";"Rosario";"Maiz";"U$S 135.07"
"30-10-19";"Rosario";"Maiz";"U$S 138.98"
"31-10-19";"Rosario";"Maiz";"U$S 139.52"
"01-11-19";"Rosario";"Maiz";"U$S 141.59"
"04-11-19";"Rosario";"Maiz";"U$S 141.54"
"05-11-19";"Rosario";"Maiz";"U$S 141.66"
"06-11-19";"Rosario";"Maiz";"U$S 144.43"
"07-11-19";"Rosario";"Maiz";"U$S 144.51"
"08-11-19";"Rosario";"Maiz";"U$S 144.54"
"11-11-19";"Rosario";"Maiz";"U$S 144.54"
"12-11-19";"Rosario";"Maiz";"U$S 144.56"
"13-11-19";"Rosario";"Maiz";"U$S 144.68"
"14-11-19";"Rosario";"Maiz";"U$S 146.68"
"15-11-19";"Rosario";"Maiz";"U$S 149.49"
"19-11-19";"Rosario";"Maiz";"U$S 149.44"
"20-11-19";"Rosario";"Maiz";"U$S 149.51"
"22-11-19";"Rosario";"Maiz";"U$S 150.49"
"25-11-19";"Rosario";"Maiz";"U$S 152.4"
"27-11-19";"Rosario";"Maiz";"U$S 147.57"
"28-11-19";"Rosario";"Maiz";"U$S 144.53"
"29-11-19";"Rosario";"Maiz";"U$S 146.48"
"02-12-19";"Rosario";"Maiz";"U$S 145.89"
"03-12-19";"Rosario";"Maiz";"U$S 146.85"
"04-12-19";"Rosario";"Maiz";"U$S 146.13"
"05-12-19";"Rosario";"Maiz";"U$S 143.7"
"06-12-19";"Rosario";"Maiz";"U$S 142.98"
"09-12-19";"Rosario";"Maiz";"U$S 140.56"
"10-12-19";"Rosario";"Maiz";"U$S 137.8"
"11-12-19";"Rosario";"Maiz";"U$S 138.09"
"26-12-19";"Rosario";"Maiz";"U$S 137.59"
"27-12-19";"Rosario";"Maiz";"U$S 136.55"
"02-01-20";"Rosario";"Maiz";"U$S 139.26"
"03-01-20";"Rosario";"Maiz";"U$S 139.36"
"06-01-20";"Rosario";"Maiz";"U$S 142.1"
"07-01-20";"Rosario";"Maiz";"U$S 144.45"
"08-01-20";"Rosario";"Maiz";"U$S 145.45"
"09-01-20";"Rosario";"Maiz";"U$S 149.46"
"10-01-20";"Rosario";"Maiz";"U$S 150.46"
"13-01-20";"Rosario";"Maiz";"U$S 153.46"
"14-01-20";"Rosario";"Maiz";"U$S 153.51"
"15-01-20";"Rosario";"Maiz";"U$S 155.8"
"16-01-20";"Rosario";"Maiz";"U$S 154.56"
"17-01-20";"Rosario";"Maiz";"U$S 157.07"
"20-01-20";"Rosario";"Maiz";"U$S 156.57"
"21-01-20";"Rosario";"Maiz";"U$S 159.73"
"22-01-20";"Rosario";"Maiz";"U$S 159.73"
"23-01-20";"Rosario";"Maiz";"U$S 159.73"
"24-01-20";"Rosario";"Maiz";"U$S 147.62"
"27-01-20";"Rosario";"Maiz";"U$S 150.57"
"28-01-20";"Rosario";"Maiz";"U$S 151.21"
"29-01-20";"Rosario";"Maiz";"U$S 150.51"
"30-01-20";"Rosario";"Maiz";"U$S 149.51"
"31-01-20";"Rosario";"Maiz";"U$S 150.79"
"03-02-20";"Rosario";"Maiz";"U$S 151.15"
"04-02-20";"Rosario";"Maiz";"U$S 149.5"
"06-02-20";"Rosario";"Maiz";"U$S 149.45"
"07-02-20";"Rosario";"Maiz";"U$S 149.56"
"10-02-20";"Rosario";"Maiz";"U$S 150.55"
"11-02-20";"Rosario";"Maiz";"U$S 150.85"
"12-02-20";"Rosario";"Maiz";"U$S 153.2"
"13-02-20";"Rosario";"Maiz";"U$S 151.49"
"14-02-20";"Rosario";"Maiz";"U$S 147.58"
"17-02-20";"Rosario";"Maiz";"U$S 145.45"
"18-02-20";"Rosario";"Maiz";"U$S 141.56"
"19-02-20";"Rosario";"Maiz";"U$S 139.56"
"20-02-20";"Rosario";"Maiz";"U$S 139.51"
"21-02-20";"Rosario";"Maiz";"U$S 137.45"
"26-02-20";"Rosario";"Maiz";"U$S 131.59"
"28-02-20";"Rosario";"Maiz";"U$S 130.04"
"02-03-20";"Rosario";"Maiz";"U$S 130.58"
"03-03-20";"Rosario";"Maiz";"U$S 134.57"
"04-03-20";"Rosario";"Maiz";"U$S 135.61"
"05-03-20";"Rosario";"Maiz";"U$S 133.77"
"06-03-20";"Rosario";"Maiz";"U$S 132.84"
"10-03-20";"Rosario";"Maiz";"U$S 134.53"
"11-03-20";"Rosario";"Maiz";"U$S 139.14"
"12-03-20";"Rosario";"Maiz";"U$S 135.63"
"13-03-20";"Rosario";"Maiz";"U$S 136.73"
"16-03-20";"Rosario";"Maiz";"U$S 134.52"
"17-03-20";"Rosario";"Maiz";"U$S 134.54"
"18-03-20";"Rosario";"Maiz";"U$S 129.56"
"19-03-20";"Rosario";"Maiz";"U$S 133.76"
"20-03-20";"Rosario";"Maiz";"U$S 137.69"
"25-03-20";"Rosario";"Maiz";"U$S 143.01"
"26-03-20";"Rosario";"Maiz";"U$S 146.51"
"27-03-20";"Rosario";"Maiz";"U$S 147.91"
"31-03-20";"Rosario";"Maiz";"U$S 143.24"
"01-04-20";"Rosario";"Maiz";"U$S 140.44"
"03-04-20";"Rosario";"Maiz";"U$S 144.02"
"06-04-20";"Rosario";"Maiz";"U$S 139.35"
"07-04-20";"Rosario";"Maiz";"U$S 136.39"
"08-04-20";"Rosario";"Maiz";"U$S 138.57"
"13-04-20";"Rosario";"Maiz";"U$S 133.58"
"14-04-20";"Rosario";"Maiz";"U$S 133.9"
"15-04-20";"Rosario";"Maiz";"U$S 129.77"
"16-04-20";"Rosario";"Maiz";"U$S 129.01"
"17-04-20";"Rosario";"Maiz";"U$S 125.5"
"21-04-20";"Rosario";"Maiz";"U$S 119.85"
"23-04-20";"Rosario";"Maiz";"U$S 121.37"
"24-04-20";"Rosario";"Maiz";"U$S 120.31"
"27-04-20";"Rosario";"Maiz";"U$S 121.37"
"28-04-20";"Rosario";"Maiz";"U$S 121.53"
"29-04-20";"Rosario";"Maiz";"U$S 121.92"
"30-04-20";"Rosario";"Maiz";"U$S 123.66"
"04-05-20";"Rosario";"Maiz";"U$S 123.66"
"05-05-20";"Rosario";"Maiz";"U$S 124.43"
"06-05-20";"Rosario";"Maiz";"U$S 119.67"
"07-05-20";"Rosario";"Maiz";"U$S 121.15"
"08-05-20";"Rosario";"Maiz";"U$S 121.3"
"11-05-20";"Rosario";"Maiz";"U$S 122.93"
"12-05-20";"Rosario";"Maiz";"U$S 122.19"
"13-05-20";"Rosario";"Maiz";"U$S 122.27"
"15-05-20";"Rosario";"Maiz";"U$S 122.04"
"18-05-20";"Rosario";"Maiz";"U$S 119.66"
"19-05-20";"Rosario";"Maiz";"U$S 118.92"
"20-05-20";"Rosario";"Maiz";"U$S 117.83"
